ID,Time,Distance
1792159,15905,1041,3
1634,19402,1549,3
1792157,19568,1728,3
2004297,20438,1481,3
365848,17697,1364,3
423379,20703,1382,3
827053,21290,1457,3
640169,19232,1124,3
1809420,7412,741,3
563570,19028,1425,3
1303823,20947,1038,3
1320383,19369,1667,3
1570913,11426,1035,3
943291,18733,1650,3
576890,9042,649,3
422069,19155,1354,3
166477,18321,1676,3
1676380,17727,1759,3
552852,18304,1496,3
1046909,21255,1784,3
85826,21420,1120,3
1188052,17523,1671,3
938700,18715,1318,3
1687029,16143,1525,3
1676388,18656,1781,3
752767,17163,1451,3
1699001,18260,804,3
752768,21741,1398,3
848800,19759,2152,3
866636,17697,1586,3
96504,17278,1584,3
1947014,17561,1382,3
236342,18573,1409,3
2018880,18644,1618,3
130479,17348,1598,3
1165390,16016,1296,3
42721,16331,1229,3
1864260,17548,970,3
1471218,18795,1306,3
550269,6886,620,3
436644,21618,1504,3
737117,21732,1211,3
2017557,22412,1427,3
752733,16327,1372,3
97824,21778,2274,3
841348,19673,1771,3
1261583,17549,1228,3
892938,19951,1718,3
800878,18160,1557,3
702499,16601,1533,3
1599761,16593,1059,3
142466,20741,1686,3
1274841,19127,1844,3
1362165,21341,1554,3
17740,21531,1650,3
477168,18559,1314,3
2028224,18544,1456,3
1878897,20349,1521,3
1446235,15332,1200,3
955294,16469,1069,3
912123,18682,1295,3
2043819,20171,1800,3
308426,16182,1499,3
1808137,20422,1479,3
575508,11434,1442,3
549264,22822,2101,3
1751670,21992,2074,3
709900,17091,1120,3
113946,17175,995,3
1461877,21226,1591,3
1923055,19254,1713,3
1688395,17490,1464,3
2043831,18050,1319,3
142484,18188,1469,3
549257,19633,1356,3
1764981,5418,468,3
1505036,19210,1802,3
307107,17563,1681,3
676142,15655,1486,3
1219615,15239,973,3
240885,20848,1472,3
539714,19650,1219,3
1896855,17613,1482,3
1286459,17718,1558,3
1409020,21102,1564,3
1208962,20201,1447,3
642727,17880,1382,3
861939,17409,1508,3
1116730,19342,1921,3
251539,17058,1491,3
1081552,16707,1200,3
22405,18384,1173,3
240895,18788,1830,3
710974,18174,1379,3
185956,21485,1956,3
1387164,18158,1934,3
2061347,14826,1142,3
835640,19211,1463,3
1552998,6684,472,3
911069,19786,1934,3
238547,15433,1556,3
134375,17384,1351,3
1563653,21345,1514,3
924388,16754,1211,3
237255,20588,1683,3
1514680,20655,1653,3
238580,18634,1149,3
1906760,16744,1568,3
1248154,17328,1195,3
389537,20752,1322,3
1248157,6735,678,3
2050680,19454,1282,3
122344,15503,1442,3
2018504,19714,1843,3
1808298,19215,1554,3
1781546,17881,1546,3
2074636,17347,1598,3
557591,18746,1410,3
923068,20828,1405,3
1718291,16272,1330,3
213290,20541,1552,3
378875,17255,1190,3
240876,17557,1888,3
708696,6935,628,3
750190,19945,1266,3
501107,21793,1444,3
847672,16042,1356,3
1360921,19012,1441,3
1743218,19739,1417,3
1171588,14747,1107,3
1346637,6731,747,3
158340,18968,1443,3
514417,17550,1142,3
751494,18698,1281,3
1067283,19155,1354,3
808070,18896,1402,3
1815411,15544,844,3
1872848,19023,1588,3
750163,15658,1587,3
1592157,20996,1117,3
1663043,20663,1415,3
709950,20710,1785,3
1057870,17701,1217,3
1707585,20718,1853,3
468864,20472,1614,3
822384,18682,1159,3
444898,19018,1528,3
923070,18150,1367,3
249267,20392,2027,3
1500095,19315,1403,3
1299736,18171,1252,3
775457,22175,1356,3
2037687,19137,1340,3
639120,18833,1516,3
1400659,16049,1477,3
2047018,15407,1242,3
798193,19402,1561,3
2036360,20944,1708,3
1781561,19517,1391,3
1115434,19717,1034,3
1115437,17812,1466,3
1114109,19550,2146,3
1205005,18977,1258,3
628480,18394,1377,3
1688339,18117,1475,3
1195510,10541,1134,3
1905460,16670,1142,3
105834,19893,1306,3
1899097,18365,1226,3
776776,19981,1288,3
514438,18134,1538,3
1905467,19951,1718,3
1182208,22115,1940,3
1232645,14212,1039,3
1158599,20173,1390,3
932809,16443,1228,3
135664,19689,1104,3
1563610,17347,1598,3
833015,16594,1209,3
148982,18375,1268,3
1323905,15347,1559,3
188157,16727,1419,3
961328,17833,1414,3
1804733,17562,1279,3
2063948,19649,1261,3
1984229,18758,1728,3
639148,19274,1352,3
1929446,18239,1223,3
304586,18784,1613,3
304588,15502,1442,3
709987,18364,1226,3
901652,16917,1274,3
1918785,19370,1379,3
1157259,19504,1521,3
1871522,17006,1338,3
40235,17341,1477,3
1689641,18049,1619,3
1721884,20269,1608,3
795931,18899,1900,3
1744503,21144,1581,3
721606,19852,1184,3
527768,19868,1621,3
1706270,18122,1122,3
1524051,19697,1472,3
1845254,16981,1171,3
1515950,19128,1211,3
47773,16679,1351,3
468827,19499,1040,3
788735,17793,1561,3
2025656,19082,1669,3
1642949,20363,1229,3
767004,20270,1171,3
33136,17763,1768,3
660551,19236,1799,3
1877708,15753,1372,3
878,18659,1871,3
1165756,20472,1614,3
973383,15540,1149,3
1496312,7739,940,3
431551,7103,803,3
327204,18046,1478,3
919861,19000,2139,3
1382309,19820,1519,3
672552,7183,771,3
871333,19125,1755,3
1281612,6708,328,3
497376,20660,1833,3
105876,20049,1647,3
129827,7944,636,3
47758,19648,1517,3
46423,15074,1195,3
594501,20603,1453,3
1669163,17596,1275,3
2081811,20472,1614,3
984014,16731,1131,3
1014777,18156,1037,3
1400639,19237,1309,3
821075,17360,1808,3
987998,22560,1182,3
1140475,17545,1973,3
1929489,19941,1659,3
944823,6003,743,3
1865730,17000,1340,3
570540,19242,1571,3
1244645,19973,1746,3
1593451,19951,1718,3
1502642,20212,1700,3
1768584,18665,2195,3
1038735,22030,1681,3
1980754,16324,1444,3
6534,20461,1418,3
1326120,17844,1221,3
1328785,8651,545,3
330806,16249,1678,3
1814168,9913,1231,3
731008,17763,1160,3
287536,21406,1482,3
2066168,17512,1605,3
896600,18867,1711,3
1025406,18283,1465,3
2081833,18220,1198,3
2096096,17388,1764,3
2013638,19708,1428,3
317825,17228,879,3
2096093,17547,1439,3
233749,15325,1410,3
77556,19872,1701,3
1500010,20936,1577,3
1496354,16898,1770,3
1997596,20145,1892,3
286210,20626,1902,3
117888,20670,1770,3
872624,19168,1521,3
1815486,16482,1411,3
896617,17210,2202,3
984067,17060,1661,3
1341804,19389,1329,3
317835,18759,1338,3
484032,7858,710,3
133085,18676,1796,3
1368028,18306,1485,3
569502,18493,1785,3
1640316,19795,1157,3
1626029,17563,1437,3
1695497,15677,1014,3
1894219,20588,1683,3
1615382,19842,1904,3
128533,17536,1406,3
615133,17324,1626,3
1713404,17025,1102,3
695209,18386,892,3
872658,20692,1719,3
1594753,17550,1142,3
2025633,19633,1555,3
460046,18792,1438,3
503736,18365,1226,3
931560,18740,1591,3
1442430,14426,1074,3
1297177,18498,1524,3
1967769,20626,1902,3
569511,7768,761,3
231100,10804,829,3
1814139,17932,1809,3
2042186,18833,1797,3
1744582,19203,1613,3
617788,16144,1323,3
219473,19951,1718,3
745640,18630,1305,3
1501359,16579,1887,3
685884,18712,1805,3
444820,18209,1466,3
1966429,18595,1293,3
845051,18665,1799,3
1229067,17315,1593,3
473365,21390,1079,3
1580101,18974,1412,3
1013417,19367,964,3
384714,20942,1840,3
917279,18602,1301,3
42803,18366,844,3
702567,19173,2112,3
1787735,20588,1683,3
1164383,20588,1683,3
139130,18659,1481,3
333160,17478,1536,3
1416116,18424,2336,3
827113,18557,1495,3
2093738,18927,1198,3
2001739,17973,1298,3
1646453,18198,1181,3
128468,17163,1451,3
1749456,20471,1614,3
1989148,7018,779,3
1314202,18543,1456,3
1700188,18194,1308,3
1672767,16761,1010,3
1518270,15284,1544,3
1671438,19929,1505,3
1966484,20786,954,3
1721903,16239,1908,3
1520595,20786,954,3
1492802,20224,1450,3
84678,8469,610,3
1429428,15406,1386,3
1268693,21057,1606,3
141459,17929,891,3
1924604,20064,1346,3
1924631,18339,1516,3
1593503,20487,1236,3
57086,19872,1353,3
462663,19782,1583,3
550165,18390,1024,3
257735,14825,1142,3
116476,19889,1399,3
805788,18562,1083,3
1242053,20297,1326,3
1230079,20597,1503,3
647535,20270,1976,3
942243,17448,1263,3
269714,18339,1516,3
1267345,18872,1132,3
347770,16823,1642,3
727878,17385,1351,3
1890620,21281,1593,3
1485589,16596,1092,3
1725488,20147,2051,3
853432,17683,1104,3
1608156,20925,1667,3
1936602,17572,1383,3
1979770,15955,1413,3
828414,21444,1210,3
767055,19145,1772,3
1556578,18950,1299,3
1863024,14491,985,3
406542,17300,1409,3
1352405,5932,408,3
1320098,17549,1829,3
1810521,18720,1373,3
562139,18015,1511,3
1111880,19002,1853,3
1151026,7610,1207,3
558950,17396,1323,3
2081799,16056,1416,3
333113,17721,1720,3
1616612,17135,957,3
1201562,18710,1518,3
1405426,15254,1438,3
1405427,11426,1035,3
1237523,20631,1805,3
1696753,15690,1035,3
1237532,19331,1285,3
1108226,17617,1068,3
2067526,18930,1292,3
1573071,17735,1515,3
2055540,18509,1461,3
1683445,18000,1275,3
1139385,18288,1741,3
557608,15693,1663,3
533656,18058,1539,3
993849,16020,1282,3
1670140,21385,1428,3
2056876,17545,1973,3
954277,19639,1056,3
1900699,21516,1769,3
1654909,18356,1059,3
883270,17246,2039,3
166723,19950,1429,3
1989115,14989,1490,3
33030,19291,1477,3
94067,19637,1441,3
1037450,17752,1497,3
1038782,17347,1163,3
658223,20499,1368,3
1224221,16334,1207,3
2056864,5790,376,3
2032890,16856,1818,3
311788,19765,1275,3
1738746,17670,1326,3
1123817,11997,1394,3
587445,19543,1500,3
53527,18158,1934,3
646245,20472,1614,3
371361,19633,1191,3
1178973,8469,610,3
647574,5699,737,3
841407,10278,899,3
2044881,17946,896,3
1098471,18378,1695,3
1293651,5177,472,3
202640,18075,1170,3
2072090,19116,1402,3
2056851,6730,747,3
661855,18135,1414,3
981849,18152,1387,3
1727,15702,1179,3
955585,16056,1416,3
1304803,7001,577,3
1321386,18244,1654,3
667990,21167,1774,3
1159867,16729,1479,3
1835861,17426,1109,3
1647710,19223,1407,3
1133232,21567,1419,3
73941,15756,1138,3
665331,17448,1833,3
1224245,15274,1025,3
1961646,18831,1582,3
1007694,19505,1548,3
60633,16418,1542,3
1389731,19951,1718,3
751565,14425,1074,3
526481,19570,1817,3
564763,15701,1179,3
267157,20481,1240,3
1585018,18942,2307,3
188145,19057,1366,3
525168,7260,450,3
366807,18527,1287,3
1937995,20422,1479,3
979599,16347,1473,3
2018584,18163,1265,3
1109589,20588,1683,3
588743,18993,1574,3
2017255,17670,1326,3
1757903,19082,966,3
678625,18597,1468,3
400344,19824,1904,3
2059098,20428,1594,3
795970,18909,1590,3
815184,18524,1330,3
1574391,17347,1598,3
1507513,8651,545,3
1611783,17592,1826,3
1375106,16675,1950,3
549101,20487,1236,3
980571,21735,1881,3
1225597,19929,1505,3
164193,7012,579,3
1474864,18200,1584,3
100951,22706,1385,3
708734,19632,1899,3
707404,20814,1850,3
73977,7092,852,3
782664,19823,1205,3
1321359,17537,1575,3
641397,18902,1467,3
1923374,17680,1121,3
1332008,19057,1366,3
1705011,20373,1567,3
1834564,8687,988,3
2073381,10802,1213,3
1062421,18544,1361,3
525149,6292,568,3
1044611,18050,1319,3
30878,20407,1517,3
776834,18320,1676,3
1159870,19023,1588,3
1810537,17321,1732,3
1063750,19496,1427,3
1959300,15496,1327,3
240961,18220,1198,3
2073377,18046,1478,3
1159821,18150,1367,3
1388440,20758,2068,3
57021,17510,921,3
1447229,22621,1366,3
1207712,19149,1498,3
1775717,21408,1782,3
1309692,20194,1264,3
1660730,18674,1443,3
1775,17314,1450,3
1351151,18550,1636,3
1437891,17927,1278,3
1437890,19203,1613,3
1604621,21732,1211,3
293426,18840,1253,3
212022,17379,1196,3
1459217,19951,1718,3
1810596,17698,1272,3
1960341,20103,1754,3
1278084,17825,1308,3
480467,14742,1345,3
1187061,9381,722,3
1248261,17430,1479,3
688018,16102,1112,3
738579,18096,1046,3
1888362,11299,714,3
30856,20455,1226,3
936420,19139,1530,3
840146,9822,884,3
153470,15273,1025,3
714587,20694,1603,3
478134,20972,1424,3
564730,17388,1764,3
1461502,18572,1409,3
563405,19476,1500,3
665399,16122,1187,3
1447202,21089,2517,3
636823,16145,1469,3
1934078,17829,1093,3
2032812,17802,1219,3
811616,18961,1358,3
713288,21605,1432,3
1688270,17563,1437,3
1621157,20301,1504,3
1688271,19689,1104,3
1321313,8736,823,3
191735,18223,1463,3
1099725,19135,1786,3
950729,20489,1564,3
2006561,16927,1649,3
680993,18348,1253,3
680994,19632,1899,3
201393,10581,1173,3
1889675,19803,1936,3
1847830,17752,1497,3
549131,17719,1306,3
1364488,19022,1588,3
1081428,19951,1718,3
377652,17522,1671,3
707450,17812,1466,3
1947176,18539,1560,3
859741,10617,1020,3
465043,17093,1688,3
1869353,17559,1833,3
1424787,19868,1740,3
822469,22706,1385,3
1129933,18198,1181,3
1883669,6735,678,3
365667,15790,1292,3
1820085,15318,858,3
1169163,17704,2011,3
1743350,20387,1839,3
527615,18241,916,3
1923192,14906,1051,3
822450,17324,1626,3
1872990,18650,1467,3
962522,18729,1220,3
1196769,15727,909,3
1043143,19749,2055,3
1959166,18753,1379,3
87021,17554,1407,3
87053,19499,1040,3
1588833,18721,1373,3
146240,20718,1853,3
1031147,21485,1956,3
389663,17877,1332,3
593137,18994,1445,3
1206441,16286,1291,3
1273281,15520,919,3
1678836,16836,1111,3
1130942,19824,1904,3
401822,21898,1643,3
1906645,20472,1614,3
1537207,17192,1531,3
1732683,16034,1311,3
810466,20960,1532,3
2096121,19073,1206,3
1130956,19709,1428,3
1334702,16785,1650,3
857114,17863,1776,3
2005317,20811,1561,3
1205101,22330,1689,3
835740,20201,1447,3
1882328,21666,1468,3
941,18708,1287,3
1653563,15655,1486,3
1310747,20346,2272,3
936244,18117,1953,3
1309765,21741,1400,3
845135,17177,1089,3
261021,17147,1116,3
1217112,19124,1755,3
339342,17617,1068,3
1287867,19383,1958,3
2059110,17776,1670,3
1956928,17882,1891,3
288909,17835,1564,3
400555,18784,1613,3
528981,15684,1428,3
58518,20810,1561,3
821176,16649,1794,3
1731332,11425,1035,3
176062,20755,1503,3
1478594,15012,1419,3
1285212,19656,1140,3
261018,21991,1481,3
1056414,21368,1852,3
1720691,18537,1218,3
387010,10518,1389,3
135539,19301,1044,3
1794987,15655,1486,3
1732670,18171,1252,3
810496,17498,1125,3
556195,20809,1522,3
1664230,19178,1364,3
1537249,16539,1469,3
1916015,18793,1870,3
1930315,16821,1497,3
570456,17362,917,3
1196711,17019,1101,3
987837,19844,1582,3
1274574,10942,900,3
1905354,8735,823,3
643997,8651,545,3
274315,17437,1660,3
1080164,19402,1609,3
1477256,19826,1783,3
539609,16778,1299,3
1919993,19511,1461,3
847749,18750,1404,3
595748,18762,1074,3
667963,19464,2050,3
1549219,17360,1808,3
441038,20588,1749,3
1160780,21618,1504,3
2023167,17862,1776,3
1031110,18997,1346,3
315369,15617,1396,3
1956918,17431,1016,3
683188,18473,1138,3
1930301,18115,1521,3
388355,17411,1670,3
1032434,18087,883,3
1103314,19594,1552,3
539617,18010,1369,3
2036467,18585,1108,3
1998752,16541,1679,3
1629849,19402,1162,3
1773176,15969,1346,3
918404,17309,1683,3
1669061,18122,1482,3
829928,19862,1886,3
1645095,19639,1599,3
648793,19402,1549,3
184573,18823,1169,3
1229137,18543,1456,3
89618,18590,1846,3
1931664,22171,1530,3
158293,18541,1649,3
1382429,17355,1026,3
328657,19125,1755,3
1827552,20497,1417,3
1477221,18080,1558,3
1696675,19092,1153,3
1670069,19766,1020,3
1478553,16671,1144,3
646143,20213,2416,3
1865826,21546,1579,3
616395,16757,1212,3
1345480,7268,912,3
600806,18360,1018,3
1189602,20355,1711,3
647471,17923,1586,3
1243456,22135,1353,3
895448,18934,1304,3
768446,10502,548,3
1615218,20342,1923,3
1828874,5189,539,3
1581335,19661,1263,3
1877839,20624,1889,3
998575,19592,1170,3
1666800,19639,1056,3
1327593,19402,1561,3
816619,19941,1659,3
1400744,14558,1166,3
1797161,18135,1538,3
1103365,21332,1701,3
1314271,16824,1059,3
2000496,16716,1636,3
1356147,20913,1791,3
1039958,17409,1463,3
2093917,20539,1498,3
1881066,17536,1136,3
1496213,19978,1284,3
900405,17523,1530,3
302008,14491,985,3
2050707,18726,1316,3
130741,19244,1574,3
919766,21868,2034,3
1700246,17270,1776,3
1152327,17035,1178,3
1531050,6160,674,3
1827524,18953,1499,3
986538,22347,1436,3
1641509,14959,1328,3
685723,18188,1469,3
1140349,19202,1878,3
1916075,17421,1617,3
219567,19239,1300,3
1026614,21566,1636,3
1267456,17240,1418,3
920764,9042,649,3
288988,20288,1967,3
1182162,18367,1445,3
116446,18351,1424,3
160563,22139,1276,3
1965000,20408,1518,3
404087,10130,943,3
1357495,21069,1761,3
556129,19707,1283,3
869116,17923,1586,3
360857,19771,1622,3
1996147,14752,850,3
384823,17260,1125,3
404079,17962,1610,3
1615253,17501,1290,3
1856072,14126,1115,3
1502547,14558,1166,3
1678825,18902,1125,3
1465213,20459,1152,3
985277,20656,1704,3
23899,14967,1287,3
1768688,19772,1622,3
1702844,17863,1776,3
88315,17106,2133,3
1368148,19599,1694,3
1115391,20514,1204,3
860772,17881,1199,3
718149,17889,1336,3
998537,20790,1644,3
2042299,16283,1533,3
432971,18198,1181,3
1202957,19722,1609,3
1453207,19250,1382,3
1595964,17523,1671,3
432979,19025,1666,3
1896995,18953,1499,3
2001786,18289,1120,3
1428284,18362,1197,3
617679,17408,1463,3
298320,17163,1451,3
1928075,10986,1118,3
643918,17309,1683,3
34522,13672,1007,3
459184,18158,1934,3
930115,20677,1556,3
233887,16628,1601,3
158275,20295,1598,3
630617,14311,1081,3
1430595,17820,1568,3
1883690,15849,1369,3
1480813,17536,1575,3
871433,18812,1533,3
829943,17557,1888,3
1297289,19841,1803,3
357245,15178,1347,3
1730075,19543,1500,3
1050367,17461,1379,3
1532450,17863,1776,3
1646340,7858,710,3
2093864,19178,1364,3
255220,19941,1659,3
726657,19730,1299,3
1393038,21121,1566,3
1021800,21716,1514,3
1202975,18562,1800,3
550075,21992,1481,3
1404251,16567,1447,3
95450,21799,1700,3
357130,20936,1672,3
827231,18501,1170,3
383415,20662,1249,3
69164,17420,1617,3
1648997,18588,1863,3
902902,16824,1304,3
304726,18524,1330,3
1051684,16912,1155,3
486767,7609,1207,3
1786531,19636,1517,3
220592,20367,2207,3
1429549,17869,1785,3
195196,18158,1934,3
270842,17618,1119,3
587358,21085,1934,3
346577,20087,1853,3
841552,19099,1387,3
1152260,19759,1211,3
715995,21191,1754,3
780190,21419,1120,3
894080,19242,1202,3
739949,16541,1679,3
29928,19124,1550,3
165316,20588,1749,3
611409,19054,1640,3
788910,21348,1710,3
94140,19179,1364,3
692899,17357,1199,3
1520446,10805,646,3
549068,19131,1716,3
854868,17616,1468,3
1314317,18668,1171,3
1863151,17862,1776,3
2093879,16933,1684,3
1707729,19978,1284,3
1811915,17366,1224,3
473436,15406,1242,3
2013854,20341,1923,3
345237,17283,1202,3
1568439,19846,1576,3
1967677,20472,1614,3
727998,20981,1294,3
509878,18122,1732,3
1518130,19342,1508,3
598015,21566,1636,3
1912538,7841,571,3
701387,19332,1753,3
333252,18750,1577,3
1085001,17616,1468,3
931476,21991,2074,3
677275,19150,1570,3
930140,18993,1574,3
2016064,19009,1631,3
1724240,18688,1198,3
564674,7092,852,3
406664,15325,1410,3
45157,21710,1962,3
590966,19608,1480,3
1993958,4831,648,3
2041025,17763,1160,3
701314,18219,1602,3
1531160,19082,966,3
297055,20807,1192,3
411180,20892,1873,3
1633069,18148,1008,3
298393,14213,1039,3
2030370,6131,678,3
423159,20588,1683,3
357179,16770,1580,3
1634397,16049,1477,3
383458,16766,1201,3
1237644,18257,1675,3
1292409,18148,1248,3
1049333,17471,1353,3
474742,17662,1672,3
2066313,18265,1474,3
1786577,18778,1669,3
1701594,22719,1793,3
1962802,15715,1300,3
335895,16604,1288,3
914933,19577,1254,3
1177549,17213,1705,3
255269,16671,1143,3
532203,9278,565,3
1809653,20047,1793,3
930161,18607,1258,3
323893,17902,1612,3
285099,18259,804,3
2042333,18160,1557,3
1570702,17803,1500,3
1822602,20407,1518,3
1381070,17591,1826,3
1008801,20205,1585,3
128371,19951,1718,3
1263911,15351,1600,3
574013,18256,1131,3
1953077,17697,1586,3
257896,19549,1480,3
827251,19960,1226,3
268563,16675,1580,3
587327,18059,1539,3
1069800,17074,1512,3
197786,19993,1702,3
1238953,15503,1442,3
1099687,18901,1270,3
1052955,16007,1198,3
842853,18135,1538,3
1394394,18734,1072,3
64304,17019,1101,3
127037,20852,1451,3
1098358,15254,1438,3
366903,17498,1084,3
1598265,16858,1347,3
1683303,15319,1386,3
383467,20211,1700,3
1381084,6996,367,3
507257,20402,1527,3
17914,20169,2159,3
197798,6709,328,3
1603218,19708,1097,3
2043641,18011,1272,3
111510,18434,1757,3
1949874,20472,1614,3
588605,17412,1790,3
1610310,15502,1442,3
1936557,17679,1121,3
1434060,21049,1306,3
1045857,22156,1488,3
1936551,17854,998,3
1563594,7982,528,3
527693,17970,1415,3
526361,17929,891,3
321221,6287,592,3
642580,20158,1239,3
564647,16145,1469,3
462736,20656,1704,3
981786,19578,1799,3
382158,18792,1649,3
1247014,7519,766,3
1008896,18112,1350,3
667855,16928,1649,3
1807033,16168,997,3
1624962,17838,1741,3
978147,19138,1530,3
72753,21582,1905,3
1690441,19976,1756,3
1108132,14901,1291,3
1431814,20157,1239,3
1636956,7609,1207,3
201463,18266,1641,3
1273322,20771,1537,3
27343,19253,1253,3
576639,18384,1593,3
721817,19432,1796,3
1135791,17243,1019,3
562000,18792,1649,3
1406861,17124,1379,3
1923259,20010,1440,3
255291,19203,1613,3
1985523,17698,1272,3
365617,7573,772,3
213448,17433,1457,3
1844006,17779,1982,3
1399218,17210,2202,3
593157,21052,1350,3
1791085,20171,1281,3
1707741,19209,1387,3
963924,18721,1373,3
122203,21919,1603,3
1635641,16051,1317,3
41629,5429,468,3
1821378,6376,798,3
1320137,19042,1511,3
622118,18974,1369,3
1732710,17744,1797,3
890518,20799,1538,3
726680,15359,1819,3
2006664,20251,1649,3
1719710,18994,1445,3
493894,20140,1548,3
1774518,19455,1282,3
877519,20058,1374,3
737363,16016,969,3
912353,17564,1290,3
1320125,19179,1364,3
96728,20936,1672,3
1033825,17901,1565,3
1110499,18101,1107,3
110200,21485,1956,3
1586218,20235,1213,3
1134427,15969,1346,3
1689493,19532,1610,3
611447,19023,1588,3
1762570,17649,1435,3
2047184,15357,1001,3
1262651,17617,1468,3
951933,17358,1199,3
2019983,19250,1382,3
1108165,16122,1187,3
1460303,19951,1718,3
1447331,17992,1542,3
1860913,15728,1959,3
71472,19609,1647,3
377623,17328,1240,3
1346716,18396,1795,3
309525,19204,1613,3
1235058,21153,1514,3
1389886,20359,1431,3
177323,21919,1603,3
112328,16432,1001,3
630509,15849,1528,3
482976,21539,1090,3
112324,19214,1554,3
137622,15099,1381,3
138952,21531,1650,3
1916317,18581,1452,3
443367,21437,1655,3
192478,5469,700,3
770804,15774,1237,3
1929624,10874,909,3
290906,22445,1935,3
935265,15814,1245,3
1288884,9275,1187,3
594316,20484,1243,3
872825,16771,1580,3
481638,11586,1290,3
773078,17347,1598,3
1955928,17260,1436,3
1983168,21368,1852,3
718222,20913,1791,3
1491271,15398,990,3
59930,17723,1631,3
1084813,16551,1124,3
1958194,18673,1605,3
1099060,19929,1505,3
1552759,15695,1450,3
163905,17863,1776,3
782811,22411,1427,3
239673,18098,1304,3
1238599,20936,1672,3
1071523,20811,1561,3
1515770,20422,1479,3
833215,9002,768,3
1856188,19061,1284,3
1501168,17523,1671,3
328350,17056,1760,3
773058,17943,1482,3
1135276,18659,1871,3
809588,19501,1330,3
1084844,17863,1776,3
327024,21166,1470,3
2045080,16470,1183,3
973520,19621,1616,3
1288890,22445,1935,3
114958,19209,1802,3
1513120,21097,1291,3
1376266,19586,1103,3
1639148,20802,2078,3
1046518,17200,1735,3
1377591,18265,1474,3
1744789,17547,1439,3
1527767,9096,902,3
899077,16015,969,3
1525103,15857,1774,3
905400,16298,1291,3
1159233,20050,1647,3
455359,18364,1226,3
330649,17838,1741,3
1287505,18930,1292,3
1023869,18368,1370,3
1070212,17117,1119,3
1858783,20422,1479,3
445984,19611,1281,3
1611603,19941,1659,3
1360715,15607,1234,3
365343,18751,1516,3
1581268,18892,1460,3
959272,16438,898,3
1034525,17714,2022,3
972256,18168,1596,3
275309,18188,1469,3
1729147,20391,2219,3
1072884,12457,1187,3
1150840,20859,1671,3
167470,19888,1389,3
918738,20592,1442,3
1276862,17377,1544,3
1792441,19464,1600,3
610092,17648,1330,3
1401754,15358,1017,3
610091,18826,1167,3
1581253,15032,1316,3
584961,19940,1659,3
1997761,16238,1226,3
556071,18183,1882,3
71625,17922,1586,3
1162853,20235,1541,3
1678754,4951,428,3
1149884,16092,1101,3
1594599,17123,1379,3
859841,19645,1635,3
137608,18567,2166,3
1221753,20271,1976,3
1047819,14742,1345,3
378695,17744,1797,3
1664117,17347,1598,3
328315,21935,1901,3
697697,22666,1742,3
514226,18633,1582,3
1538447,17239,1175,3
888391,18809,1188,3
316335,19275,1558,3
352070,20098,1742,3
2058354,17412,1790,3
1010543,19424,1518,3
1008236,19594,1508,3
776998,7841,571,3
210810,21108,1580,3
904119,18188,1469,3
748070,18638,1649,3
1328587,19967,1432,3
1629728,17706,1172,3
1890914,18443,1431,3
510696,7092,852,3
1965323,19820,1519,3
470906,21916,2227,3
1853972,18739,1591,3
1616415,17880,1382,3
1468887,16042,1356,3
352086,16998,1036,3
1196253,19590,1685,3
2091832,15928,1235,3
497149,18573,1409,3
135051,15969,1346,3
1431587,18923,1224,3
405002,14909,750,3
1570579,18972,1501,3
2046363,22330,1689,3
1430257,16758,1212,3
222807,18699,1281,3
1646290,15423,1417,3
2021040,18685,1401,3
1346459,18413,1535,3
1063052,18360,1018,3
1456874,16247,1466,3
617592,17744,1797,3
1089690,22114,1532,3
798323,21800,1700,3
461178,16415,1532,3
894204,20212,1700,3
1726963,8805,644,3
1617768,18841,1253,3
173339,16810,1512,3
461180,10519,1389,3
1105427,20660,1833,3
1196231,16168,997,3
584930,18783,1646,3
596918,19623,1616,3
674952,19532,1679,3
1003429,20471,1614,3
1980990,19319,1386,3
896882,17631,2039,3
1058571,16798,1525,3
1876603,18386,892,3
299349,20455,1226,3
547951,15496,1327,3
1345148,17329,1171,3
1711010,18562,1083,3
1520290,19402,1609,3
1738952,16009,1583,3
1287583,20349,1521,3
288629,16341,1663,3
967732,19452,1600,3
660361,20946,1579,3
1243126,19764,873,3
1616457,20639,1812,3
275392,8366,820,3
1983198,20810,1561,3
858578,7092,852,3
2022346,17923,1586,3
720589,9381,722,3
1116130,21484,1525,3
786362,15357,1017,3
1359790,16890,1257,3
234830,18754,1379,3
322191,22666,1742,3
1964024,17617,1468,3
1840629,20807,1192,3
1358477,18659,1871,3
1767476,18188,1469,3
274045,17143,1207,3
1556239,20811,1561,3
1159254,21777,2274,3
2021036,18198,1525,3
731228,17661,1476,3
1058549,18779,2028,3
674984,18802,1425,3
618887,20904,2130,3
560932,8736,823,3
1298260,20747,1406,3
744541,19018,1528,3
955733,19023,1588,3
2088259,20350,1521,3
520046,18658,1481,3
1995197,19586,1254,3
420626,19150,1570,3
1568224,19893,1306,3
1841960,18720,1792,3
757845,20460,1418,3
732567,18455,885,3
1594506,16520,1757,3
1594508,15463,1352,3
135036,21786,1301,3
756531,16268,1401,3
1743490,19872,1701,3
1286289,18494,1392,3
487752,20941,1716,3
119808,16681,1191,3
896833,18711,1518,3
828737,17559,1833,3
1980952,16730,1131,3
883537,18034,1904,3
520054,18674,1443,3
